,Latitude,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5
0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.5,,,,,,,26.1,,,24.49,25.38,25.08,,,,,,,,,,,,,,,,,,,
2,9.5,,,,,,,,,,24.65,24.03,23.42,24.98,,,,,,,,,,,,,,,,,,
3,10.5,,,,,,,,,23.61,21.98,22.15,24.15,24.34,,,,,,,,,,,,,,,,,,
4,11.5,,,,,,24.69,,,22.73,22.49,21.78,23.91,24.3,,,,,,,,,,,,,,,,,,
5,12.5,,,,,,,,23.33,23.1,20.41,21.24,22.01,24.21,23.75,,,,,,,,,,,,,,,,,
6,13.5,,,,,,,,23.11,22.4,21.65,21.16,21.8,22.48,23.55,,,,,,,,,,,,,,,,,
7,14.5,,,,,,,,24.54,22.89,21.82,22.4,22.69,23.58,23.91,,,,,,,,,,,,,,,,,
8,15.5,,,,,,,24.49,24.23,23.75,21.98,22.42,22.62,22.86,22.85,,,,,,,,,,,,,,,,,
9,16.5,,,,,,,25.11,24.47,22.36,21.07,21.12,20.69,21.05,22.82,23.47,23.56,,,,,,,,,,,,,,,
10,17.5,,,,,,,23.58,23.97,22.77,20.8,19.78,19.58,20.9,21.66,22.05,22.53,21.2,,,,,,,,,,,,,,
11,18.5,,,,,,22.89,23.31,23.71,22.2,21.23,20.45,20.06,21.2,21.25,22.46,22.41,20.71,21.1,,,,,,,,,,,,,
12,19.5,,,,,,22.72,22.53,20.92,21.1,20.64,20.64,21.42,21.29,21.11,22.19,20.29,20.49,20.12,20.41,,,,,,,,,,,,
13,20.5,,,,21.63,22.49,22.48,22.55,20.18,19.78,19.82,19.21,19.88,19.74,20.66,19.57,20.39,20.59,19.84,20.44,20.63,,,,,,,,,,,
14,21.5,,,19.37,19.97,21.13,22.02,21.8,20.07,18.24,19.24,18.12,17.51,17.21,18.17,18.02,20.04,19.7,19.99,20.84,18.86,18.29,17.56,,,,,,,,,
15,22.5,,,19.46,19.57,20.4,21.25,20.69,20.04,18.54,18.39,17.58,16.38,16.96,17.23,18.09,18.69,18.32,18.0,17.52,17.79,17.55,17.52,,,,15.25,,,,,
16,23.5,,19.05,19.1,18.99,19.15,18.5,18.52,18.07,18.21,17.1,16.03,15.91,15.68,15.96,16.27,17.86,19.04,17.83,16.73,17.04,17.4,17.56,,,15.87,15.98,15.38,,,,
17,24.5,,18.26,17.71,18.03,17.9,17.4,17.24,17.45,17.13,16.75,16.42,14.42,14.9,14.93,14.22,16.05,15.44,15.92,16.58,17.14,16.43,15.93,,,15.93,16.05,15.92,15.03,,,
18,25.5,,,,17.06,16.98,16.96,16.4,17.19,16.51,15.86,15.24,13.26,14.03,13.11,12.84,13.08,13.4,13.57,14.0,14.9,15.48,15.25,,15.86,16.07,15.8,15.49,16.17,,,
19,26.5,,,,16.76,16.52,16.2,16.5,16.2,15.45,15.11,14.55,12.81,11.95,12.26,11.68,12.75,12.01,12.61,13.79,14.76,12.57,12.05,13.8,13.98,16.1,14.97,16.55,15.61,15.58,,
20,27.5,,,16.76,16.43,16.14,16.58,15.65,14.82,13.22,12.48,11.78,12.32,11.31,11.15,11.14,11.76,11.41,11.57,,,,11.97,13.48,14.34,15.5,16.25,16.0,15.88,15.87,,
21,28.5,,,,16.24,15.83,14.75,14.48,13.14,12.09,11.91,11.65,12.47,11.2,10.87,10.63,,,,,,,11.75,,,16.36,16.94,15.99,16.03,16.03,,
22,29.5,,,,,,12.48,11.24,10.69,11.84,11.81,10.81,10.26,9.81,9.44,,,,,,,,,,,,,,,,,
23,30.5,,,,,,,10.18,10.45,12.55,11.93,10.43,9.18,9.57,9.76,,,,,,,,,,,,,,,,,
24,31.5,,,,,,,,12.1,11.53,8.92,8.18,8.26,7.39,,,,,,,,,,,,,,,,,,
25,32.5,,,,,,,,6.89,8.46,7.34,5.33,6.0,4.84,,,,,,,,,,,,,,,,,,
26,33.5,,,,,,,4.72,4.98,3.37,4.14,3.59,3.43,4.85,,,,,,,,,,,,,,,,,,
27,34.5,,,,,,,,2.43,2.56,1.96,1.68,1.78,,,,,,,,,,,,,,,,,,,
28,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
