,Latitude,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5
0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.5,,,,,,,27.175,,,26.62,28.125,27.415,,,,,,,,,,,,,,,,,,,
2,9.5,,,,,,,,,,26.445,26.945,25.455,26.325,,,,,,,,,,,,,,,,,,
3,10.5,,,,,,,,,25.035,23.775,24.105,26.025,25.925,,,,,,,,,,,,,,,,,,
4,11.5,,,,,,25.45,,,23.705,23.765,23.88,25.72,25.65,,,,,,,,,,,,,,,,,,
5,12.5,,,,,,,,24.045,23.89,22.165,23.634999999999998,23.799999999999997,25.445,25.445,,,,,,,,,,,,,,,,,
6,13.5,,,,,,,,23.994999999999997,23.665,23.855,23.1,23.475,24.76,25.5,,,,,,,,,,,,,,,,,
7,14.5,,,,,,,,25.09,24.475,24.28,24.98,24.994999999999997,25.48,26.15,,,,,,,,,,,,,,,,,
8,15.5,,,,,,,25.56,25.36,25.215,25.299999999999997,25.65,26.375,26.4,26.43,,,,,,,,,,,,,,,,,
9,16.5,,,,,,,25.935,25.285,24.71,25.305,25.18,25.130000000000003,25.91,26.01,26.3,26.075,,,,,,,,,,,,,,,
10,17.5,,,,,,,24.64,24.75,25.695,25.380000000000003,24.625,24.995,25.744999999999997,25.61,25.325000000000003,25.31,24.925,,,,,,,,,,,,,,
11,18.5,,,,,,25.325,24.884999999999998,24.755,25.57,24.99,24.67,24.520000000000003,25.29,25.424999999999997,25.48,25.595,24.655,24.57,,,,,,,,,,,,,
12,19.5,,,,,,26.13,25.665,25.23,25.049999999999997,24.785,24.97,25.57,25.384999999999998,24.79,25.405,24.415,24.66,24.384999999999998,23.814999999999998,,,,,,,,,,,,
13,20.5,,,,24.96,25.494999999999997,25.65,25.880000000000003,25.16,24.515,24.765,24.845,24.94,24.265,24.270000000000003,23.490000000000002,23.865000000000002,24.605,24.065,23.645000000000003,23.355,,,,,,,,,,,
14,21.5,,,23.799999999999997,24.4,24.775,25.325000000000003,24.965,24.605,23.990000000000002,24.0,23.46,22.46,22.18,22.61,21.935000000000002,22.905,22.78,22.895000000000003,23.025,22.275,21.675,21.375,,,,,,,,,
15,22.5,,,23.5,23.68,24.119999999999997,24.4,24.2,23.605,22.87,21.885,21.35,20.76,21.225,21.425,21.165,21.509999999999998,21.325000000000003,21.54,21.005000000000003,21.634999999999998,21.305,21.515,,,,18.625,,,,,
16,23.5,,23.27,23.21,22.89,22.205,21.965,22.17,21.8,21.825,21.255,20.405,20.235,19.73,19.97,19.005,19.725,20.42,19.965000000000003,20.380000000000003,20.44,20.945,21.17,,,18.56,17.9,19.185,,,,
17,24.5,,22.045,21.814999999999998,21.240000000000002,21.009999999999998,20.755000000000003,20.345,20.380000000000003,20.29,19.69,19.595,19.53,18.875,19.085,18.814999999999998,18.685000000000002,18.505,18.64,19.22,19.54,20.145000000000003,20.64,,,18.5,18.35,19.02,18.77,,,
18,25.5,,,,20.15,19.975,20.075,19.395,19.7,19.21,18.700000000000003,18.285,18.66,18.475,17.785,17.950000000000003,17.67,17.505000000000003,17.805,17.905,19.060000000000002,20.035,19.81,,18.56,18.28,18.205,18.39,19.52,,,
19,26.5,,,,19.595,19.35,19.04,19.265,18.975,18.235,17.869999999999997,17.205,16.955,16.89,16.939999999999998,16.72,17.03,16.895000000000003,17.45,18.035,18.89,16.3,16.525,16.695,16.55,17.62,17.955,19.555,19.05,18.98,,
20,27.5,,,19.415,19.05,18.75,18.94,18.205,18.095,17.200000000000003,16.15,15.9,16.045,15.8,16.240000000000002,16.025,16.235,16.505,16.55,,,,16.48,16.21,16.8,17.71,18.445,19.085,19.18,19.13,,
21,28.5,,,,18.564999999999998,17.9,17.665,17.47,16.395,16.11,15.504999999999999,15.33,14.945,14.73,15.015,14.559999999999999,,,,,,,16.5,,,18.19,18.9,19.42,19.365000000000002,19.025,,
22,29.5,,,,,,16.25,15.97,15.565000000000001,14.96,14.705,13.92,12.265,12.510000000000002,13.855,,,,,,,,,,,,,,,,,
23,30.5,,,,,,,14.45,14.48,14.295,13.465,12.335,11.105,11.195,12.585,,,,,,,,,,,,,,,,,
24,31.5,,,,,,,,14.555,13.675,11.49,10.615,10.315000000000001,9.77,,,,,,,,,,,,,,,,,,
25,32.5,,,,,,,,9.095,10.48,9.440000000000001,7.925,7.845000000000001,7.220000000000001,,,,,,,,,,,,,,,,,,
26,33.5,,,,,,,7.495,7.0,5.32,6.359999999999999,6.07,5.885,7.08,,,,,,,,,,,,,,,,,,
27,34.5,,,,,,,,5.36,5.62,4.475,4.215,4.16,,,,,,,,,,,,,,,,,,,
28,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
