,Latitude,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5
0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8.5,,,,,,,35.87,,,35.0,36.97,37.49,,,,,,,,,,,,,,,,,,,
2,9.5,,,,,,,,,,35.59,35.93,37.39,39.07,,,,,,,,,,,,,,,,,,
3,10.5,,,,,,,,,34.98,34.34,37.46,40.35,40.04,,,,,,,,,,,,,,,,,,
4,11.5,,,,,,35.27,,,34.44,35.35,37.33,41.25,40.49,,,,,,,,,,,,,,,,,,
5,12.5,,,,,,,,35.3,35.4,34.51,38.86,40.53,43.41,43.54,,,,,,,,,,,,,,,,,
6,13.5,,,,,,,,35.65,35.88,37.52,38.48,41.31,44.22,44.96,,,,,,,,,,,,,,,,,
7,14.5,,,,,,,,36.31,37.63,38.5,41.63,43.04,45.35,45.82,,,,,,,,,,,,,,,,,
8,15.5,,,,,,,36.83,36.82,39.28,42.39,43.55,44.78,45.74,45.79,,,,,,,,,,,,,,,,,
9,16.5,,,,,,,37.52,38.88,41.33,43.73,44.24,44.36,44.96,45.58,45.3,44.51,,,,,,,,,,,,,,,
10,17.5,,,,,,,38.29,40.02,42.57,44.33,44.29,44.52,45.56,45.06,44.48,42.64,41.65,,,,,,,,,,,,,,
11,18.5,,,,,,38.11,38.69,40.95,44.45,44.81,44.84,44.69,45.65,44.78,43.3,43.1,42.09,43.0,,,,,,,,,,,,,
12,19.5,,,,,,39.52,40.09,42.65,44.47,44.97,45.96,46.27,46.51,45.31,45.56,43.02,42.86,42.97,41.75,,,,,,,,,,,,
13,20.5,,,,40.91,40.94,40.62,40.82,43.5,44.87,45.63,45.93,46.66,46.22,46.82,45.75,45.37,44.95,43.54,42.64,42.77,,,,,,,,,,,
14,21.5,,,40.56,41.17,42.8,44.33,44.24,44.6,45.31,45.55,45.45,45.33,45.35,45.9,45.71,46.06,45.59,44.83,44.9,43.98,42.67,41.12,,,,,,,,,
15,22.5,,,40.59,41.34,44.85,45.05,45.37,45.31,45.2,45.5,45.14,45.2,45.24,45.45,45.36,45.0,45.43,44.53,43.77,44.25,41.85,40.71,,,,36.7,,,,,
16,23.5,,40.64,41.52,41.73,43.98,44.17,44.53,44.98,45.45,46.24,46.02,45.93,45.46,45.88,45.25,45.2,45.34,44.46,43.82,43.89,43.69,42.34,,,36.28,35.65,36.49,,,,
17,24.5,,41.47,42.24,42.57,44.72,45.1,44.55,45.08,46.03,46.35,46.76,46.77,47.15,47.07,47.01,46.41,45.9,45.14,44.29,44.55,43.18,42.72,,,35.44,35.24,36.25,35.82,,,
18,25.5,,,,45.17,45.66,45.27,44.72,45.66,46.51,46.65,47.22,47.43,47.6,47.4,46.69,45.38,45.53,44.97,43.91,42.92,41.98,41.04,,35.46,35.66,35.83,35.79,37.39,,,
19,26.5,,,,45.82,45.87,45.84,46.59,46.68,46.78,47.1,47.61,47.59,47.02,45.85,45.55,45.18,44.61,43.78,42.57,41.43,36.94,35.66,35.03,34.45,35.96,36.05,37.71,37.51,37.63,,
20,27.5,,,45.74,46.2,46.45,47.27,47.08,46.74,46.27,46.6,47.21,47.18,46.14,45.15,44.88,44.49,44.21,43.75,,,,35.04,34.29,34.37,35.96,36.99,37.62,37.84,37.82,,
21,28.5,,,,47.6,47.44,47.27,47.11,46.91,46.56,46.62,47.03,45.96,43.65,43.77,43.51,,,,,,,34.95,,,36.44,37.57,37.61,37.63,37.84,,
22,29.5,,,,,,47.03,46.58,46.71,46.55,46.16,43.5,40.35,40.02,41.78,,,,,,,,,,,,,,,,,
23,30.5,,,,,,,46.29,46.66,46.31,43.82,41.19,38.66,38.58,39.91,,,,,,,,,,,,,,,,,
24,31.5,,,,,,,,46.74,45.85,42.12,39.23,38.57,36.69,,,,,,,,,,,,,,,,,,
25,32.5,,,,,,,,40.58,41.57,39.87,37.0,36.11,34.63,,,,,,,,,,,,,,,,,,
26,33.5,,,,,,,39.41,38.35,37.49,38.04,37.43,34.7,35.18,,,,,,,,,,,,,,,,,,
27,34.5,,,,,,,,37.53,37.38,36.51,35.88,36.0,,,,,,,,,,,,,,,,,,,
28,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
